Food code,Main food description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total
(g)","Fiber, total dietary (g)",Total Fat (g),Cholesterol (mg),"Vitamin A, RAE (mcg_RAE)",Vitamin B-6 (mg),Vitamin C (mg),Calcium (mg),"Iron
(mg)",Potassium (mg),Sodium (mg),Caffeine (mg),Alcohol (g),"Water
(g)"
24202600,"Turkey, neck",161,22.29,0,"0","0",7.3,127,"0",0.372,0,58,"1.17",113,566,0,0,"68.9"
24203010,"Turkey, wing, cooked, skin not eaten",139,28.81,0,"0","0",2.06,76,"3",0.763,0,11,"0.65",247,467,0,0,"68.09"
24203020,"Turkey, wing, cooked, skin eaten",202,26.87,0,"0","0",9.97,79,"3",0.498,0,21,"1.16",258,442,0,0,"61.61"
24203120,"Turkey, wing, smoked, skin eaten",221,27.4,0,"0","0",12.41,81,"0",0.42,0,24,"1.46",266,996,0,0,"59.5"
24205000,"Turkey, tail",294,22.25,0,"0","0",22.8,88,"19",0.516,0,13,"0.59",217,485,0,0,"53.59"
24205100,"Turkey, back",203,25.58,0,"0","0",11.26,86,"22",0.593,0,15,"0.67",250,557,0,0,"61.59"
24206000,"Turkey, canned",185,25.3,0.9,"0","0",8.1,50,"53",0.19,0,14,"1.3",153,482,0,0,"64.9"
24207000,"Turkey, ground",211,26.87,0,"0","0",11.5,103,"30",0.493,0,31,"1.55",301,412,0,0,"60.6"
24208000,"Turkey, nuggets",236,22.19,17.14,"1.48","1.1",8.66,60,"3",0.45,0,54,"1.7",217,334,0,0,"50.7"
24208500,"Turkey bacon, cooked",368,29.5,4.24,"4.24","0",25.87,153,"19",0.374,0,163,"2.63",666,2021,0,0,"34.46"
24208510,"Turkey bacon, reduced sodium, cooked",253,13.33,4.8,"0","0",20,100,"8",0.401,24,10,"0.72",156,900,0,0,"58.93"
24300110,"Duck, cooked, skin eaten",336,18.91,0,"0","0",28.23,84,"63",0.179,0,11,"2.69",203,221,0,0,"51.62"
24300120,"Duck, cooked, skin not eaten",200,23.38,0,"0","0",11.15,89,"23",0.249,0,12,"2.69",251,227,0,0,"63.95"
24301010,"Duck, roasted, skin eaten",336,18.91,0,"0","0",28.23,84,"63",0.179,0,11,"2.69",203,221,0,0,"51.62"
24301020,"Duck, roasted, skin not eaten",200,23.38,0,"0","0",11.15,89,"23",0.249,0,12,"2.69",251,227,0,0,"63.95"
24302010,"Duck, pressed, Chinese",152,5.34,6.24,"4.04","0.4",11.73,22,"17",0.086,10.2,10,"0.84",101,288,0,0,"75.68"
24311010,"Goose, wild, roasted",304,25.06,0,"0","0",21.83,91,"21",0.368,0,13,"2.82",328,232,0,0,"51.73"
24400010,"Cornish game hen, cooked, skin eaten",257,22.08,0,"0","0",18.06,130,"32",0.304,0.5,13,"0.9",243,386,0,0,"58.2"
24400020,"Cornish game hen, cooked, skin not eaten",133,23.11,0,"0","0",3.84,105,"20",0.355,0.6,13,"0.76",248,385,0,0,"71.31"
24401010,"Cornish game hen, roasted, skin eaten",257,22.08,0,"0","0",18.06,130,"32",0.304,0.5,13,"0.9",243,386,0,0,"58.2"
24401020,"Cornish game hen, roasted, skin not eaten",133,23.11,0,"0","0",3.84,105,"20",0.355,0.6,13,"0.76",248,385,0,0,"71.31"
24402100,"Dove, cooked, NS as to cooking method",212,23.8,0,"0","0",12.95,116,"28",0.568,2.9,17,"5.88",255,219,0,0,"61.74"
24402110,"Dove, fried",223,23.06,1.46,"0.11","0",13.84,114,"30",0.543,2.8,20,"5.72",250,197,0,0,"60.19"
24403100,"Quail, cooked",226,25,0,"0","0",14.04,86,"70",0.617,2.3,15,"4.41",215,214,0,0,"59.75"
24404100,"Pheasant, cooked",238,32.26,0,"0","0",12.05,89,"57",0.747,2.3,16,"1.42",270,205,0,0,"53.98"
24701010,Baby Toddler chicken,130,13.7,0.1,"0","0",7.9,61,"6",0.2,1.7,64,"1.4",141,49,0,0,"77.5"
24703010,Baby Toddler turkey,111,11.5,1.4,"0","0",6.2,58,"0",0.029,2.2,41,"0.7",135,49,0,0,"80.32"
25110140,"Liver, beef",174,26.31,5.12,"0","0",4.64,378,"7683",1.019,0.7,6,"6.12",348,384,0,0,"61.52"
25110450,"Liver, chicken",189,20.02,6.48,"0.02","0.2",8.69,392,"2808",0.586,16.3,11,"10.12",232,453,0,0,"62.58"
25112200,"Liver, paste or pate",201,13.45,6.55,"0","0",13.1,391,"217",0.26,10,10,"9.19",95,386,0,0,"65.64"
25120000,Heart,164,28.25,0.15,"0","0",4.69,210,"0",0.243,0,5,"6.33",217,366,0,0,"65.15"
25130000,Kidney,157,27.05,0,"0","0",4.61,710,"0",0.388,0,19,"5.75",134,400,0,0,"66.35"
25140110,Sweetbreads,124,22.49,0,"0","0",3.08,347,"0",0.027,39.1,4,"1.23",432,366,0,0,"73.05"
25150000,Brains,150,11.58,1.47,"0","0",10.45,3075,"6",0.142,10.4,9,"2.28",242,414,0,0,"74.27"
25160000,Tongue,282,19.14,0,"0","0",22.12,131,"0",0.154,1.3,5,"2.59",183,372,0,0,"57.41"
25160130,"Tongue pot roast, Puerto Rican style",317,21.03,0.32,"0.02","0.1",25.04,144,"0",0.102,1.2,16,"2.94",206,1245,0,0,"49.84"
25170110,Tripe,89,12.6,0,"0","0",3.85,127,"0",0.008,0,72,"0.62",70,425,0,0,"82.63"
25170210,Chitterlings,231,12.39,0,"0","0",20.16,275,"0",0,0,25,"1.46",14,325,0,0,"67.33"
25170310,Hog maws,250,26.53,0,"0","0",15.97,351,"0",0.024,0,17,"0.95",99,541,0,0,"57.02"
25170420,Gizzard,153,30.15,0,"0","0",2.66,367,"0",0.07,0,17,"3.16",178,363,0,0,"67.39"
25210110,"Hot dog, NFS",310,11.7,2.89,"1.26","0",28,58,"3",0.104,0,15,"1.14",326,828,0,0,"54.6"
25210210,"Hot dog, beef",310,11.7,2.89,"1.26","0",28,58,"3",0.104,0,15,"1.14",326,828,0,0,"54.6"
25210280,"Hot dog, meat and poultry",277,9.72,5.02,"2.75","0",24.18,78,"26",0.05,18,106,"1.04",341,927,0,0,"57.58"
25210290,"Hot dog, reduced fat",216,13.75,5.1,"0","0",15.66,52,"0",0.156,0.2,16,"1.17",203,615,0,0,"63.3"
25210410,"Hot dog, turkey",223,12.23,3.81,"1.21","0",17.29,77,"0",0.114,0,148,"1.47",372,865,0,0,"62.99"
25220105,Beef sausage,341,13.3,3.37,"1","0",28.7,61,"18",0.15,19.2,35,"1.55",263,866,0,0,"51.7"
25220106,"Beef sausage, reduced fat",267,20.94,0.15,"0","0",20.32,82,"28",0.268,0,19,"1.91",328,698,0,0,"55.88"
25220108,"Beef sausage, reduced sodium",233,19.93,13.25,"0.75","0",11.13,39,"0",0.498,0,0,"1.2",988,415,0,0,"52.1"
25220150,Beef sausage with cheese,344,13.78,3.4,"1.13","0",29.01,65,"41",0.134,16.4,136,"1.46",250,946,0,0,"50.49"
25220210,Blood sausage,379,14.6,1.29,"1.29","0",34.5,120,"0",0.04,0,6,"6.4",38,680,0,0,"47.3"
25220350,Bratwurst,333,13.72,2.85,"0","0",29.18,74,"2",0.327,0,28,"0.53",348,846,0,0,"51.45"
25220360,"Bratwurst, with cheese",337,14.16,2.94,"0.23","0",29.44,77,"27",0.3,0,130,"0.54",326,928,0,0,"50.27"
25220410,Bologna,281,10.34,6.31,"1.97","0",23.77,92,"0",0.193,0,125,"1.24",320,1379,0,0,"55.93"
25220425,"Bologna, reduced fat",204,11.8,5.2,"0","0",14.8,44,"0",0.15,1,9,"1",147,821,0,0,"65"
25220435,"Bologna, reduced sodium",281,10.34,6.31,"1.97","0",23.77,92,"0",0.193,0,125,"1.24",320,1034,0,0,"55.93"
25220650,Turkey or chicken and beef sausage,267,16.47,2.23,"0.5","0",20.47,76,"9",0.272,9.6,36,"1.46",314,785,0,0,"57.97"
25220710,Chorizo,341,19.3,2.63,"0","0",28.1,107,"0",0.554,0,37,"2.34",435,983,0,0,"46.3"
25220910,Head cheese,157,13.83,0,"0","0",10.9,69,"0",0.19,0,16,"1.5",31,941,0,0,"73.84"
25221110,Knockwurst,307,11.1,3.2,"0","0",27.7,60,"0",0.17,0,11,"0.66",199,930,0,0,"55.3"
25221210,Mortadella,311,16.37,3.05,"0","0",25.39,56,"0",0.13,0,18,"1.4",163,1246,0,0,"52.3"
25221215,"Pastrami, NFS",147,21.8,0.36,"0.1","0",5.82,68,"2",0.221,0.3,10,"2.22",210,1078,0,0,"69.53"
25221220,"Pastrami, made from any kind of meat, reduced fat",115,18.62,0.64,"0.29","0",3.69,51,"3",0.46,0,5,"2.05",647,853,0,0,"73.72"
25221250,"Pepperoni, NFS",504,19.25,1.18,"0","0",46.28,97,"0",0.362,0,19,"1.33",274,1582,0,0,"28.55"
25221255,"Pepperoni, reduced fat",378,21.07,0.72,"0.26","0",31.65,108,"11",0.441,0,24,"1.36",363,1756,0,0,"41.19"
25221260,"Pepperoni, reduced sodium",504,19.25,1.18,"0","0",46.28,97,"0",0.362,0,19,"1.33",274,1187,0,0,"28.55"
25221310,Polish sausage,337,12.45,5.03,"2.39","0",29.68,73,"9",0.097,14.7,42,"0.99",306,1062,0,0,"49.38"
25221350,Italian sausage,317,18.2,2.15,"1.46","0",26.2,80,"22",0.343,0,12,"1.29",310,766,0,0,"50.9"
25221400,"Sausage, NFS",325,18.53,1.42,"1.09","0",27.25,86,"28",0.195,0,9,"1.2",342,814,0,0,"49.89"
25221405,Pork sausage,325,18.53,1.42,"1.09","0",27.25,86,"28",0.195,0,9,"1.2",342,814,0,0,"49.89"
25221406,"Pork sausage, reduced fat",267,20.94,0.15,"0","0",20.32,82,"28",0.282,0,19,"1.91",328,698,0,0,"55.88"
25221408,"Pork sausage, reduced sodium",233,19.93,13.25,"0.75","0",11.13,39,"0",0.498,0,0,"1.2",988,415,0,0,"52.1"
25221450,Pork sausage rice links,267,20.94,0.15,"0","0",20.32,82,"28",0.282,0,19,"1.91",328,698,0,0,"55.88"
25221460,Pork and beef sausage,333,15.92,2.4,"1.04","0",27.98,74,"23",0.172,9.6,22,"1.38",302,840,0,0,"50.8"
25221500,"Salami, NFS",378,21.07,0.72,"0.26","0",31.65,108,"11",0.441,0,24,"1.36",363,1756,0,0,"41.19"
25221505,"Salami, made from any type of meat, reduced fat",172,19.2,1.55,"1.12","0.1",9.21,76,"2",0.427,0,40,"1.25",216,1107,0,0,"68.8"
25221515,"Salami, made from any type of meat, reduced sodium",378,21.07,0.72,"0.26","0",31.65,108,"11",0.441,0,24,"1.36",363,1317,0,0,"41.19"
25221610,"Scrapple, cooked",227,8.57,14.96,"0.21","0.3",14.76,52,"499",0.077,1.3,6,"1.31",143,385,0,0,"60.07"
25221810,Thuringer,362,17.45,3.33,"0.85","0",30.43,74,"0",0.26,16.6,9,"2.04",260,1300,0,0,"45.18"
25221830,Turkey or chicken sausage,193,19.65,1.09,"0","0",12.24,92,"0",0.394,0,38,"1.38",365,705,0,0,"64.24"
25221855,"Turkey or chicken sausage, reduced sodium",230,20.03,13.32,"0.76","0",10.7,39,"0",0.501,0,0,"1.21",993,417,0,0,"52.36"
25221860,"Turkey or chicken sausage, reduced fat",193,19.65,1.09,"0","0",12.24,92,"0",0.394,0,38,"1.38",365,705,0,0,"64.24"
25221870,Turkey or chicken and pork sausage,307,22.7,0.7,"0","0",23,84,"0",0.34,1.1,32,"1.62",337,878,0,0,"50.9"
25221875,"Turkey or chicken, pork, and beef sausage, reduced sodium",233,19.93,13.25,"0.75","0",11.13,39,"0",0.498,0,0,"1.2",988,415,0,0,"52.1"
25221910,"Vienna sausage, canned",230,10.5,2.6,"0","0",19.4,87,"0",0.12,0,10,"0.88",101,879,0,0,"64.9"
25221950,Pickled sausage,314,18.06,2.13,"1.45","0",25.99,79,"22",0.34,0,12,"1.28",308,1067,0,0,"50.5"
25230110,"Luncheon meat, NFS",101,16.7,0.27,"0","0",3.73,41,"0",0.394,0,5,"0.58",425,1040,0,0,"75.7"
25230210,"Ham, prepackaged or deli, luncheon meat",101,16.7,0.27,"0","0",3.73,41,"0",0.394,0,5,"0.58",425,1040,0,0,"75.7"
25230220,"Ham, prepackaged or deli, luncheon meat, reduced sodium",101,16.7,0.27,"0","0",3.73,41,"0",0.394,0,5,"0.58",425,780,0,0,"75.7"
25230320,"Chicken, prepackaged or deli, luncheon meat",98,17.4,2.92,"0.75","0",1.86,51,"2",0.445,0,11,"0.39",360,1032,0,0,"74.47"
25230340,"Chicken, prepackaged or deli, luncheon meat, reduced sodium",98,17.4,2.92,"0.75","0",1.86,51,"2",0.445,0,11,"0.39",360,774,0,0,"74.47"
25230420,"Ham luncheon meat, loaf type",117,17.99,1.57,"1.57","0",4.39,53,"13",0.394,0,9,"0.82",316,1193,0,0,"72.58"
25230530,Spam,315,13.4,4.6,"0","0",26.6,71,"0",0.218,0,0,"0.64",409,1411,0,0,"51.7"
25230550,"Spam, reduced sodium",293,12.5,3.4,"0","0",25.1,76,"0",0.283,43,0,"0.64",564,1036,0,0,"55.5"
25230560,Liverwurst,327,14.5,3.1,"0","0",28.5,180,"4220",0.33,0,9,"11.2",199,977,0,0,"50.6"
25230610,"Luncheon meat, loaf type",225,11.23,8.46,"8.46","1.5",15.95,58,"78",0.418,7.8,109,"1.33",371,1040,0,0,"60.29"
25230780,"Turkey, prepackaged or deli, luncheon meat",106,14.81,2.2,"0.91","0",3.77,49,"0",0.41,0,14,"0.42",371,898,0,0,"75.98"
25230785,"Turkey, prepackaged or deli, luncheon meat, reduced sodium",106,14.81,2.2,"0.91","0",3.77,49,"0",0.41,0,14,"0.42",371,674,0,0,"75.98"
25230800,"Turkey ham, prepackaged or deli, luncheon meat",124,19.6,2.93,"0","0",3.8,67,"0",0.23,0,5,"1.35",299,1038,0,0,"72"
25231110,"Beef, prepackaged or deli, luncheon meat",115,18.62,0.64,"0.29","0",3.69,51,"3",0.46,0,5,"2.05",647,853,0,0,"73.72"
25231120,"Beef, prepackaged or deli, luncheon meat, reduced sodium",115,18.62,0.64,"0.29","0",3.69,51,"3",0.46,0,5,"2.05",647,640,0,0,"73.72"
25240000,"Meat spread or potted meat, NFS",235,7.66,11.94,"0","0.2",17.34,38,"26",0.12,0,12,"0.79",110,1013,0,0,"60.28"
25240110,Chicken salad spread,200,11.64,7.41,"0","0",13.52,30,"42",0.11,1,10,"0.61",183,653,0,0,"66.17"
25240220,Ham salad spread,216,8.68,10.64,"0","0",15.53,37,"0",0.15,0,8,"0.59",150,1075,0,0,"62.6"
26100100,"Fish, raw",94,17.22,0,"0","0",2.34,55,"8",0.147,0,18,"0.32",272,83,0,0,"80.34"
26100110,"Fish, NFS",238,19.32,6.64,"0.12","0.3",14.52,56,"29",0.325,0.9,17,"0.86",329,350,0,0,"58.36"
26100120,"Fish, NS as to type, baked or broiled",208,23,0.01,"0.01","0",12.39,68,"42",0.409,1.1,12,"0.44",397,307,0,0,"63.62"
26100130,"Fish, NS as to type, baked or broiled, coated",223,20.73,7.79,"0.14","0.3",11.67,62,"41",0.364,1,19,"0.96",353,340,0,0,"58.67"
26100140,"Fish, NS as to type, fried",269,16.05,11.72,"0.2","0.5",17.23,46,"17",0.252,0.8,21,"1.16",269,399,0,0,"53.68"
26100160,"Fish, NS as to type, steamed",171,23.41,0,"0","0",8.11,66,"23",0.39,1.2,11,"0.45",404,191,0,0,"67.79"
26100180,"Fish, canned",156,23.19,0,"0","0",6.3,79,"130",0.21,0.9,241,"2.04",194,379,0,0,"69.17"
26100190,"Fish, smoked",116,25.23,0,"0","0",0.96,77,"24",0.4,0,49,"1.4",415,763,0,0,"71.48"
26100270,"Fish, stick",277,11.01,21.66,"1.65","1.5",16.23,28,"4",0.078,0,16,"0.84",185,402,0,0,"49.5"
26101110,"Fish, anchovy",210,28.89,0,"0","0",9.71,85,"12",0.203,0,232,"4.63",544,3668,0,0,"50.3"
26105110,"Fish, carp",213,19.97,7.79,"0.14","0.3",10.72,77,"30",0.217,1.3,53,"1.89",366,314,0,0,"60.48"
26107110,"Fish, catfish, NFS",255,13.49,11.72,"0.2","0.5",16.68,48,"3",0.118,0,21,"1.07",254,418,0,0,"57.25"
26107120,"Fish, catfish, baked or broiled",189,18.93,0.01,"0.01","0",11.91,72,"20",0.201,0,11,"0.29",376,337,0,0,"68.89"
26107123,"Fish, catfish, grilled",171,19.31,0,"0","0",9.8,72,"10",0.19,0,11,"0.29",383,332,0,0,"70.64"
26107130,"Fish, catfish, baked or broiled, coated",205,17.24,7.79,"0.14","0.3",11.08,65,"22",0.183,0,19,"0.83",333,366,0,0,"63.36"
26107140,"Fish, catfish, fried",255,13.49,11.72,"0.2","0.5",16.68,48,"3",0.118,0,21,"1.07",254,418,0,0,"57.25"
26107160,"Fish, catfish, steamed",150,19.24,0,"0","0",7.5,69,"0",0.175,0,10,"0.29",382,222,0,0,"73.3"
26109110,"Fish, cod, NFS",217,13.52,11.72,"0.2","0.5",12.48,42,"4",0.093,0,21,"1.02",203,426,0,0,"60.96"
26109120,"Fish, cod, baked or broiled",126,18.98,0.01,"0.01","0",5.04,62,"22",0.16,0,11,"0.2",292,351,0,0,"74.96"
26109123,"Fish, cod, grilled",108,19.36,0,"0","0",2.79,61,"12",0.148,0,11,"0.21",298,346,0,0,"76.84"
26109130,"Fish, cod, baked or broiled, coated",152,17.29,7.79,"0.14","0.3",5.28,57,"24",0.148,0,19,"0.75",263,377,0,0,"68.49"
26109140,"Fish, cod, fried",217,13.52,11.72,"0.2","0.5",12.48,42,"4",0.093,0,21,"1.02",203,426,0,0,"60.96"
26109160,"Fish, cod, steamed",87,19.29,0,"0","0",0.52,59,"2",0.133,0,10,"0.2",297,235,0,0,"79.47"
26111110,"Fish, croaker",189,19.92,7.79,"0.14","0.3",8.17,72,"33",0.32,0,26,"0.97",378,322,0,0,"62.29"
26113110,"Fish, eel",273,20.61,7.79,"0.14","0.3",17.07,140,"951",0.101,1.5,31,"1.11",302,317,0,0,"52.05"
26115110,"Fish, flounder, NFS",128,15.42,0.01,"0.01","0",6.93,60,"31",0.139,0,27,"0.23",199,316,0,0,"75.8"
26115120,"Fish, flounder, baked or broiled",128,15.42,0.01,"0.01","0",6.93,60,"31",0.139,0,27,"0.23",199,316,0,0,"75.8"
26115123,"Fish, flounder, grilled",109,15.74,0,"0","0",4.72,59,"21",0.126,0,27,"0.23",203,311,0,0,"77.7"
26115130,"Fish, flounder, baked or broiled, coated",153,14.29,7.79,"0.14","0.3",6.87,55,"31",0.13,0,32,"0.78",184,348,0,0,"69.2"
26115140,"Fish, flounder, fried",217,11.35,11.72,"0.2","0.5",13.64,40,"9",0.08,0,31,"1.03",146,405,0,0,"61.48"
26115160,"Fish, flounder, steamed",88,15.68,0,"0","0",2.44,57,"11",0.111,0,27,"0.23",202,200,0,0,"80.33"
26117110,"Fish, haddock, NFS",217,14.31,11.72,"0.2","0.5",12.51,47,"14",0.205,0,23,"1.02",242,395,0,0,"60.54"
26117120,"Fish, haddock, baked or broiled",126,20.26,0.01,"0.01","0",5.1,71,"38",0.343,0,14,"0.22",356,300,0,0,"74.28"
26117121,"Fish, haddock, grilled",108,20.67,0,"0","0",2.84,70,"28",0.335,0,14,"0.22",363,294,0,0,"76.14"
26117130,"Fish, haddock, baked or broiled, coated",152,18.37,7.79,"0.14","0.3",5.32,64,"37",0.302,0,22,"0.76",316,334,0,0,"67.91"
26117140,"Fish, haddock, fried",217,14.31,11.72,"0.2","0.5",12.51,47,"14",0.205,0,23,"1.02",242,395,0,0,"60.54"
26117160,"Fish, haddock, steamed",87,20.59,0,"0","0",0.57,68,"18",0.319,0,14,"0.22",361,184,0,0,"78.78"
26118010,"Fish, halibut",175,20.73,7.79,"0.14","0.3",6.24,59,"40",0.554,0,18,"0.75",473,334,0,0,"64.71"
26119110,"Fish, herring",245,20.1,7.79,"0.14","0.3",14.32,71,"47",0.322,0.6,70,"1.74",359,357,0,0,"56.02"
26119180,"Fish, pickled",262,14.19,9.64,"7.71","0",18,13,"258",0.17,0,77,"1.22",69,870,0,0,"55.22"
26121110,"Fish, mackerel, NFS",237,24.94,0.01,"0.01","0",14.33,62,"40",0.398,2,29,"1.45",505,322,0,0,"57.82"
26121120,"Fish, mackerel, baked or broiled",237,24.94,0.01,"0.01","0",14.33,62,"40",0.398,2,29,"1.45",505,322,0,0,"57.82"
26121121,"Fish, mackerel, grilled",221,25.45,0,"0","0",12.27,61,"31",0.391,2,30,"1.47",515,317,0,0,"59.35"
26121131,"Fish, mackerel, baked or broiled, coated",245,22.32,7.79,"0.14","0.3",13.12,57,"39",0.349,1.7,34,"1.8",442,353,0,0,"54.03"
26121140,"Fish, mackerel, fried",284,17.17,11.72,"0.2","0.5",18.17,42,"15",0.238,1.2,32,"1.78",333,409,0,0,"50.47"
26121180,"Fish, mackerel, canned",156,23.19,0,"0","0",6.3,79,"130",0.21,0.9,241,"2.04",194,379,0,0,"69.17"
26123110,"Fish, mullet",202,21.56,7.79,"0.14","0.3",8.82,59,"55",0.438,1,53,"1.66",391,331,0,0,"61.22"
26127110,"Fish, perch, NFS",224,13.56,11.72,"0.2","0.5",13.34,46,"11",0.063,0,36,"1.06",167,400,0,0,"60.29"
26127120,"Fish, perch, baked or broiled",139,19.03,0.01,"0.01","0",6.45,68,"33",0.111,0,36,"0.28",233,309,0,0,"73.87"
26127123,"Fish, perch, grilled",121,19.42,0,"0","0",4.22,68,"23",0.098,0,36,"0.28",237,303,0,0,"75.73"
26127130,"Fish, perch, baked or broiled, coated",163,17.33,7.79,"0.14","0.3",6.46,62,"33",0.106,0,40,"0.82",213,342,0,0,"67.57"
26127140,"Fish, perch, fried",224,13.56,11.72,"0.2","0.5",13.34,46,"11",0.063,0,36,"1.06",167,400,0,0,"60.29"
26127160,"Fish, perch, steamed",115,24.5,0,"0","0",1.16,114,"10",0.136,1.7,101,"1.14",340,176,0,0,"73.38"
26129110,"Fish, pike",172,21.47,7.79,"0.14","0.3",5.58,49,"41",0.148,3.2,70,"1.16",288,304,0,0,"63.22"
26131110,"Fish, pompano, NFS",244,22.96,0.01,"0.01","0",16.3,66,"62",0.253,0,28,"0.75",474,296,0,0,"59.03"
26131120,"Fish, pompano, baked or broiled",244,22.96,0.01,"0.01","0",16.3,66,"62",0.253,0,28,"0.75",474,296,0,0,"59.03"
26131121,"Fish, pompano, grilled",228,23.43,0,"0","0",14.27,65,"53",0.243,0,28,"0.76",483,290,0,0,"60.58"
26131130,"Fish, pompano, baked or broiled, coated",252,20.65,7.79,"0.14","0.3",14.77,60,"58",0.226,0,33,"1.22",416,331,0,0,"55.05"
26131140,"Fish, pompano, fried",289,15.96,11.72,"0.2","0.5",19.37,44,"29",0.149,0,31,"1.35",314,393,0,0,"51.21"
26131160,"Fish, pompano, steamed",207,23.35,0,"0","0",11.96,63,"43",0.227,0,28,"0.76",481,180,0,0,"63.26"
26133110,"Fish, snapper",185,22.78,7.79,"0.14","0.3",6.26,47,"51",0.415,1.3,44,"0.78",454,330,0,0,"61.07"
26137100,"Fish, salmon, raw",188,20.44,0,"0","0",11.16,53,"52",0.63,2.9,8,"0.35",364,63,0,0,"67.55"
26137110,"Fish, salmon, NFS",274,25.4,0.01,"0.01","0",18.4,69,"75",0.733,2.9,11,"0.44",452,294,0,0,"54.59"
26137120,"Fish, salmon, baked or broiled",274,25.4,0.01,"0.01","0",18.4,69,"75",0.733,2.9,11,"0.44",452,294,0,0,"54.59"
26137123,"Fish, salmon, grilled",259,25.92,0,"0","0",16.48,69,"67",0.733,3,11,"0.45",461,288,0,0,"55.98"
26137130,"Fish, salmon, baked or broiled, coated",277,22.7,7.79,"0.14","0.3",16.58,63,"69",0.631,2.5,19,"0.95",398,329,0,0,"51.27"
26137140,"Fish, salmon, fried",307,17.45,11.72,"0.2","0.5",20.68,46,"37",0.443,1.8,21,"1.16",301,391,0,0,"48.46"
26137160,"Fish, salmon, steamed",237,25.82,0,"0","0",14.1,67,"56",0.716,3,11,"0.44",460,177,0,0,"58.75"
26137180,"Fish, salmon, canned",136,24.62,0,"0","0",4.21,83,"20",0.105,0,60,"0.57",326,378,0,0,"70.63"
26137190,"Fish, salmon, smoked",117,18.28,0,"0","0",4.32,23,"26",0.278,0,11,"0.85",175,672,0,0,"72"
26139180,"Fish, sardines, canned",208,24.62,0,"0","0",11.45,142,"32",0.167,0,382,"2.92",397,307,0,0,"59.61"
26141110,"Fish, bass, NFS",161,22.9,0.01,"0.01","0",7.02,55,"69",0.476,0,13,"0.36",319,300,0,0,"67.91"
26141120,"Fish, bass, baked or broiled",161,22.9,0.01,"0.01","0",7.02,55,"69",0.476,0,13,"0.36",319,300,0,0,"67.91"
26141121,"Fish, bass, grilled",143,23.37,0,"0","0",4.8,54,"60",0.471,0,13,"0.37",325,294,0,0,"69.64"
26141130,"Fish, bass, baked or broiled, coated",182,20.6,7.79,"0.14","0.3",6.95,51,"63",0.415,0,21,"0.89",285,334,0,0,"62.54"
26141140,"Fish, bass, fried",238,15.93,11.72,"0.2","0.5",13.69,37,"32",0.286,0,22,"1.12",219,395,0,0,"56.65"
26141160,"Fish, bass, steamed",123,23.28,0,"0","0",2.53,52,"49",0.455,0,13,"0.37",323,184,0,0,"72.3"
26143110,"Fish, shark",216,23.27,7.79,"0.14","0.3",9.58,61,"84",0.415,0,46,"1.47",184,346,0,0,"57.62"
26149110,"Fish, swordfish",231,21.89,7.79,"0.14","0.3",11.82,77,"54",0.55,0,15,"0.98",455,348,0,0,"57.41"
26151110,"Fish, trout, NFS",271,17.08,11.72,"0.2","0.5",16.87,51,"57",0.245,1.8,34,"1.13",311,382,0,0,"53.25"
26151120,"Fish, trout, baked or broiled",216,24.78,0.01,"0.01","0",12.21,77,"109",0.409,2.9,32,"0.39",469,279,0,0,"62.36"
26151123,"Fish, trout, grilled",199,25.28,0,"0","0",10.1,77,"101",0.402,2.9,32,"0.4",478,273,0,0,"63.98"
26151130,"Fish, trout, baked or broiled, coated",228,22.18,7.79,"0.14","0.3",11.33,70,"97",0.358,2.4,36,"0.91",412,317,0,0,"57.85"
26151140,"Fish, trout, fried",271,17.08,11.72,"0.2","0.5",16.87,51,"57",0.245,1.8,34,"1.13",311,382,0,0,"53.25"
26151160,"Fish, trout, steamed",178,25.19,0,"0","0",7.81,75,"90",0.387,2.9,32,"0.39",476,162,0,0,"66.65"
26153100,"Fish, tuna, raw",109,24.4,0,"0","0",0.49,39,"18",0.933,0,4,"0.77",441,45,0,0,"74.03"
26153110,"Fish, tuna, NFS",85,19,0.08,"0","0",0.94,36,"17",0.32,0,18,"1.67",176,219,0,0,"79"
26153120,"Fish, tuna, cooked",176,30.31,0.01,"0.01","0",5.14,52,"39",1.072,0,6,"0.96",548,271,0,0,"62.64"
26155110,"Fish, tuna, canned",85,19,0.08,"0","0",0.94,36,"17",0.32,0,18,"1.67",176,219,0,0,"79"
26157110,"Fish, whiting, NFS",233,15.84,11.72,"0.2","0.5",13.17,57,"22",0.119,0,51,"1.15",214,398,0,0,"58.17"
26157120,"Fish, whiting, baked or broiled",153,22.75,0.01,"0.01","0",6.16,87,"52",0.203,0,60,"0.43",310,305,0,0,"70.39"
26157123,"Fish, whiting, grilled",134,23.22,0,"0","0",3.93,87,"42",0.193,0,61,"0.43",316,299,0,0,"72.18"
